"gene","tau","log_fc_est","sd_est","Z_est","p_cross","ct_prop","expr","q_val","p","cell_type"
"CD47",0,-1.91520277785765,0.581692078096738,-3.2924683865802,0.863823673848001,0.843490281347171,0.000381037755696085,0.078953089510632,0.000993120622775245,"ExM-U_4_IZ"
"ELMOD1",0,-1.79408359499542,0.53487033867126,-3.3542402060513,0.912966339589708,1,0.000458189134550233,0.078953089510632,0.000795832448040049,"ExM-U_4_IZ"
"EEF1B2",0,-1.55890991451164,0.512273020881027,-3.04312319987214,0.90765730442203,0.516486511079176,0.00039549269282124,0.0930692409842042,0.00234136455306174,"ExM-U_4_IZ"
"CNOT2",0,-1.61627395140316,0.339965137353386,-4.75423440175597,0.889406750508684,0.838228738999571,0.000189750877547735,0.000488039558599632,1.99199819836585e-06,"ExM-U_5_IZ"
"SGCB",0,-2.58060641346679,0.83264465382695,-3.09928899633951,0.611532597142885,0.769911735416784,0.000223779733703764,0.0659551376585211,0.0019398569899565,"ExN_0_IZ"
"DDX6",0,-1.70504233460225,0.275478683608393,-6.18938028985957,0.54758290383337,0.645747750864018,0.000363132070652103,8.21456362058916e-08,6.04012030925674e-10,"ExN_0_IZ"
"FOXN3",0,-1.41182180662293,0.340013294300222,-4.15225472147667,0.51283324923481,0.540252899389531,0.000148873087999526,0.00223866558449095,3.29215527131022e-05,"ExN_0_IZ"
"CLK1",0,-1.411254501169,0.443529923878758,-3.18186986985522,0.63717223073872,0.650123459258261,0.000258484628817498,0.0659551376585211,0.00146327548704645,"ExN_0_IZ"
"FABP7",0,2.22702329079131,0.648619084874008,3.43348406287475,0.968459922459008,1,0.00870265348751185,0.0250268437802187,0.00059587723286235,"oRG_0_IZ"
"OGT",0.0752080241399852,1.30782712197717,0.182219236747223,7.1772176490422,0.603115919178675,0.578677233550805,7.08225505082325e-05,5.84095382184879e-10,7.11443827265383e-13,"ExDp1_0_SP"
"ATAT1",0,-1.12617750864827,0.198115708240035,-5.68444329151226,0.713223978822223,0.651835210409158,0.000145273284194538,5.3873798372789e-06,1.31239460104236e-08,"ExDp1_0_SP"
"CUX1",0,1.93835970964543,0.483255445452168,4.01104576862402,0.39729037098506,0.510781797605434,0.000181417057049714,0.0117273754638729,6.04503889890355e-05,"ExM_2_SP"
"LSM14B",0,-3.90210074982185,0.858013365641375,-4.54783212718952,0.936976780508119,0.706560873811381,7.60255538004192e-05,0.00234149796894725,5.4201341873779e-06,"ExM_6_SP"
"HNRNPH2",0,-3.34140012699788,0.92230631748872,-3.62287459560716,0.538206240780776,0.756142549875996,9.67102623691627e-05,0.0629309718698777,0.000291347091990174,"ExM_6_SP"
"PLEKHM2",0,-4.45967433419539,1.40818373422166,-3.16696907215759,0.58396503806872,1,7.17113230555851e-05,0.0604166166617716,0.00154036699704234,"ExM-U_5_SP"
"TMEM161B",0,-4.2115904600144,1.24407818480255,-3.38531011271033,0.764214303475205,0.611750242922819,5.72789301221409e-05,0.0358536460057662,0.000710978815978366,"ExM-U_5_SP"
"EBAG9",0,-4.02034791667347,1.38504811108988,-2.90267744815732,0.463699979809327,1,0.000295233551727531,0.0932897021828405,0.00369987487410699,"ExM-U_5_SP"
"DYNC2H1",0,-3.83741853145877,0.918065415397087,-4.17989662512119,0.80932899433048,0.94969278745877,9.68833306045684e-05,0.00514747497177087,2.91641641460106e-05,"ExM-U_5_SP"
"CYFIP1",0,-3.77216315676629,1.12436393420519,-3.35493076753019,0.799771559270707,0.944846431351641,0.000142377837795628,0.036425186259232,0.000793848493766096,"ExM-U_5_SP"
"MSANTD4",0,-3.71587449564231,1.05974610272264,-3.50638184570409,0.650550011473172,1,0.000327895658352797,0.0280253335812911,0.000454243057779302,"ExM-U_5_SP"
"TPP2",0,-3.5721009949978,0.971032968948666,-3.67866087890435,0.317621649599924,0.990005548530844,0.00022518050816869,0.020691251726902,0.000234461775942232,"ExM-U_5_SP"
"MED13L",0,-3.43176189519595,1.11998427514937,-3.0641161410398,0.700214443834498,1,0.000281051464075158,0.0751205221132348,0.00218314138696419,"ExM-U_5_SP"
"REEP1",0,-3.14382147247487,0.88905563287985,-3.53613582345947,0.823548597272229,0.547652081433492,0.000221726775568123,0.0280253335812911,0.000406025882047129,"ExM-U_5_SP"
"ZCCHC8",0,-3.13437132529784,1.06224732857218,-2.95069824229251,0.84448352474038,0.556420900123495,0.00011117626626547,0.0932674557463171,0.00317056506786347,"ExM-U_5_SP"
"LPGAT1",0.306632103182966,-3.05125186064165,0.76105833708646,-4.00922204245561,0.258059393414088,1,0.000242515334148233,0.00656439361761771,6.09191139121686e-05,"ExM-U_5_SP"
"DAPK1",0.0557275862523191,-2.93201359782493,0.652027601785589,-4.49676300481077,0.316613039374533,1,0.000260878971923194,0.00179193514153993,6.89958198494684e-06,"ExM-U_5_SP"
"GOLGA7B",0,-2.85225940238885,0.949951346161847,-3.00253209168347,0.873874635354654,0.967073522477838,5.58057513407332e-05,0.0821856878504515,0.00267743742289006,"ExM-U_5_SP"
"GGA1",0,-2.83880612724213,0.710844345879114,-3.9935692584448,0.776063181405965,0.765762113657454,0.000119154309054037,0.00656439361761771,6.50860556987592e-05,"ExM-U_5_SP"
"SHANK2",0.474079462527052,-2.72174697295177,0.779041181051434,-3.49371386154242,0.272070330682556,0.640059480346964,8.12569838732452e-05,0.0280253335812911,0.000476351279002115,"ExM-U_5_SP"
"FRMD4A",0,-2.54840876405204,0.619086553480065,-4.11640141386806,0.530251018611201,1,0.000557551880282764,0.00543385364387059,3.84833827469588e-05,"ExM-U_5_SP"
"ZNF589",0,-2.51922106297498,0.562860450092592,-4.47574716354749,0.767244442177334,1,0.000147942207632701,0.00179193514153993,7.61445527566543e-06,"ExM-U_5_SP"
"ZNF519",0,-2.50983087376091,0.417296558715824,-6.01450172866172,0.596932635843896,1,0.000204386740570887,1.27391234404329e-06,1.80440841932477e-09,"ExM-U_5_SP"
"PICALM",0,-2.48942212407644,0.79964822193491,-3.11314657594408,0.827648398377937,0.661506460897365,0.000166902077814508,0.0687807724288287,0.00185104061777301,"ExM-U_5_SP"
"DICER1",0.172528372995557,-2.32243528288561,0.724077691479408,-3.20743935383577,0.379419917494928,0.858925255073014,0.000309604024166232,0.0556171408788992,0.00133922293901032,"ExM-U_5_SP"
"LSM8",0,-2.30019104776539,0.687835619980106,-3.3440999287474,0.896487594231511,0.692581610021992,9.70003965441599e-05,0.036425186259232,0.000825499971880613,"ExM-U_5_SP"
"MON2",0,-2.23520994227041,0.627043754592055,-3.56467937986975,0.517182511947282,0.80927535154394,9.61941964793092e-05,0.0280253335812911,0.000364301235570446,"ExM-U_5_SP"
"C2CD5",0,-2.20342848861573,0.758751700403272,-2.90401785912917,0.536954546089842,1,0.000159307027261637,0.0932897021828405,0.00368407144504187,"ExM-U_5_SP"
"CHD2",0,-2.12310921955785,0.694471492850958,-3.05715820075209,0.477008928759374,1,0.000497703064646656,0.0751205221132348,0.00223446312234834,"ExM-U_5_SP"
"MAP6",0,-2.04904044346238,0.67958573856544,-3.01513161207262,0.747825852574187,0.524954563600367,0.000160274479332026,0.0821856878504515,0.00256867766596885,"ExM-U_5_SP"
"B4GALNT4",0,-1.98611778885507,0.681249039350983,-2.91540636996306,0.736804256839785,1,0.000203999852852853,0.0932897021828405,0.00355225676384593,"ExM-U_5_SP"
"MYO9A",0,-1.7504529869554,0.596284520175449,-2.93560025076679,0.446859671503334,0.940687551603891,0.000211447973421134,0.0932897021828405,0.00332903021514871,"ExM-U_5_SP"
"FAM193B",0,-1.65645874244821,0.488733888141498,-3.38928562688216,0.619328445855142,1,0.000155528797912904,0.0358536460057662,0.000700749768291385,"ExM-U_5_SP"
"SET",0,-2.01806039970764,0.51735425253248,-3.90073221555466,0.691730685679434,0.599231898066356,0.000582016893575155,0.0361551240433061,9.59021857912629e-05,"InCGE_5_SP"
"EMC4",0,4.52196024665234,1.35046142776936,3.34845568608469,0.860664264216639,0.69672203450989,0.000224970804457793,0.0609474564785485,0.000812632753047313,"Per_1_SP"
"HIST1H1D",0.27646078648239,-2.99879370383537,0.59028508293947,-5.08024646142527,0.287580042077395,0.773695844929722,0.00239981660197898,6.03112813051309e-06,3.76945508157068e-07,"PgS_1_SP"
"PHF20",0,-2.35241636185278,0.918902094270377,-2.56002938345748,0.753617290523226,0.588195676040234,0.000142968045853198,0.0837306508256369,0.0104663313532046,"PgS_1_SP"
"APPL2",0,4.5450714976864,1.56414786866432,2.90578121719886,0.8382114239126,0.670705303245365,8.02927382276339e-05,0.0901190238475712,0.0036633749531533,"End_1_CP"
"DDX21",0,4.23374931917851,1.29246982352535,3.27570457902879,0.963682145413636,0.744457820943166,0.000186934212459843,0.0324101148744872,0.00105398747559308,"End_1_CP"
"CAPNS1",0,4.11466925850936,1.05366490169963,3.90510232605463,0.968107640071503,1,0.000155551419856349,0.00579240968910907,9.41855234001475e-05,"End_1_CP"
"CD81",0,3.79622065214993,1.08188261578371,3.50890253412563,0.917240196616518,0.628728527337961,0.000151081487163233,0.0184483503570516,0.000449959764806136,"End_1_CP"
"AGFG1",0,3.21223423533655,0.789713117528643,4.06759640182884,0.474405969753914,1,0.000199222205006939,0.00579240968910907,4.75005597980353e-05,"End_1_CP"
"ITM2A",0.472123845163173,-2.21577546250292,0.688564577543878,-3.21796318713726,0.102208181137302,1,0.00410376677270332,0.0787536758836451,0.001291043866945,"End_3_CP"
"UBE2QL1",0,-2.20984087622183,0.478957133640057,-4.613859406221,0.489649878614739,0.868438196195893,3.47758409857052e-05,0.00161068387551585,3.95259846752357e-06,"ExDp1_1_CP"
"NDUFB11",0,-1.37809419306281,0.27140671300115,-5.07759803662987,0.870358743989291,0.557099635456808,0.000215748982355831,0.000311522575751459,3.82236289265594e-07,"ExDp1_1_CP"
"ARF5",0,-1.84029497449799,0.40279087487455,-4.56885964725778,0.374732007286991,0.62039749606632,3.93319065516695e-05,0.00235384809051011,4.90385018856274e-06,"ExDp1_3_CP"
"SYNGR3",0,-1.44064821884781,0.348042495911253,-4.13928826442838,0.344837300079486,0.902573623732233,4.57181621216987e-05,0.00836123931715038,3.48384971547932e-05,"ExDp1_3_CP"
"CPNE8",0,-1.06793656305124,0.168188381747326,-6.34964527249946,0.822309035368382,0.710893894547931,3.85376233699016e-05,2.07179503461704e-07,2.15811982772608e-10,"ExDp1_3_CP"
"NEGR1",0.0267126830551482,0.565824053630646,0.128626558972587,4.3989675083451,0.655912164825602,1,0.000642100299994303,0.00348054744478789,1.08767107649622e-05,"ExDp1_3_CP"
"PAK5",0,-2.15690842757988,0.596014465739937,-3.61888603643559,0.991699951721953,0.634634363149567,0.000220951690802612,0.0103555861547386,0.000295873890135388,"ExM_0_CP"
"PLXNA4",0,0.627964719097658,0.158869802052224,3.95270033062188,0.328772025736121,0.844623656647191,0.000610285670962046,0.00633648335256084,7.72741872263517e-05,"ExM_1_CP"
"C12orf45",0,2.93737695253577,0.723999267900923,4.05715458946809,0.515649488523908,0.606084575630369,8.07306055213482e-05,0.00963679560586571,4.9674204153947e-05,"ExM_3_CP"
"AMER2",0,-1.47304301315503,0.263634572836243,-5.58744248642235,0.922233957496047,0.753260694594874,0.00017265070248988,1.31810557810755e-05,2.3043803813069e-08,"ExM_4_CP"
"HNRNPH3",0,-1.18146123050085,0.337260126005027,-3.50311566474135,0.582613010184591,0.588163141700972,0.000632565234346189,0.0876780163280262,0.000459849735986151,"ExM_4_CP"
"DPYSL2",0,-1.1137304293741,0.249600769705697,-4.46204725525202,0.803058112239546,0.958847232857835,0.000957520005767467,0.00232175707730583,8.11803173883158e-06,"ExM_4_CP"
"ADH5",0,-4.5916580425599,1.20378262843615,-3.81435811922704,0.424651884464838,0.553738865066709,0.000103294001354966,0.0111505504213257,0.000136537352097866,"ExM_6_CP"
"PUM2",0,-4.02137535269055,1.01262012958442,-3.97125756757464,0.488728413331657,0.64387222114771,0.000125752413838192,0.00875804333915325,7.14942313400265e-05,"ExM_6_CP"
"CCDC50",0,-3.59949897412069,1.21995503639625,-2.95051773773042,0.638337409884066,0.612868871871213,0.000355823427805511,0.0890280959980355,0.00317241828098429,"ExM_6_CP"
"GIT1",0,-3.4668028531891,1.11179583718333,-3.11820096572051,0.516662938846799,0.560171223883675,3.2652593894062e-05,0.0636855397255587,0.00181958684930168,"ExM_6_CP"
"CLSTN3",0,-3.30263379873491,1.15670730076731,-2.85520269176489,0.581843270455087,1,7.09027325586538e-05,0.0938432867036493,0.00430093703610904,"ExM_6_CP"
"SEZ6",0.00132779139377839,-3.15798459027998,0.525778616002218,-6.00630093002233,0.34123834286293,0.61637140753134,0.000132490211616336,4.65019218651837e-07,1.89803762715036e-09,"ExM_6_CP"
"NUMA1",0,-3.08565245952845,0.827350981514997,-3.72955677634924,0.603084122574411,0.888108015111787,0.000260563723383512,0.0117487840533328,0.000191816882503393,"ExM_6_CP"
"SAP130",0,-2.97381392926211,0.827892438862735,-3.59202933819181,0.472213064525889,0.758075125421374,3.04194299298513e-05,0.016077532089312,0.000328112899781877,"ExM_6_CP"
"PARP6",0,-2.80048728713267,0.952947839943739,-2.93876240623832,0.322274038555573,1,9.91296889536829e-05,0.0890280959980355,0.00329525578768989,"ExM_6_CP"
"THUMPD1",0,-2.77271717293657,0.95337521226371,-2.90831682769786,0.72201096120101,1,0.000198464928135541,0.0890280959980355,0.00363379983665451,"ExM_6_CP"
"PAK5",0,-2.64344577615202,0.932749323207871,-2.83403665956121,0.469351747495554,0.896189247004438,0.000312013563876438,0.0938432867036493,0.00459640587936241,"ExM_6_CP"
"SOX4",0,-2.22770118302285,0.699654741396155,-3.18400069522504,0.763129072295444,0.65355322495925,0.00499665938081457,0.0593123209361302,0.00145254663517054,"ExM_6_CP"
"LMO4",0,2.17540015063558,0.276084881104945,7.87946135235369,0.353027620983434,0.893022738846752,0.00135983591988322,1.2033910594292e-12,3.28795371428744e-15,"ExM-U_2_CP"
"PPP1R12C",0,-4.37783551842093,1.05933087688364,-4.1326422310088,0.423391585078193,1,8.9063056644104e-05,0.012085383158774,3.58616710942849e-05,"ExM-U_5_CP"
"ZNF300",0,-3.29785047189683,0.90383069383263,-3.64874803920691,0.41145528091318,1,0.000302386238989576,0.0257848470084333,0.000263521397613721,"ExM-U_5_CP"
"RTN4",0.338432268900749,-3.11176006600598,0.931354827868903,-3.34111122087187,0.232892908625326,0.574772206897238,0.00148967857872558,0.0468675948989793,0.000834437891376485,"ExM-U_5_CP"
"FRMD4A",0,-2.83998968030166,0.7205676097532,-3.94132298185646,0.458799045343401,1,0.000557551880282764,0.0136541322771856,8.10334259773626e-05,"ExM-U_5_CP"
"KCTD3",0.343925055874454,-2.82453262214246,0.830261204763163,-3.40198073321778,0.559475287380713,1,0.00017036878344535,0.0450901645741714,0.000668993539676134,"ExM-U_5_CP"
"ANKRD28",0,-2.26511092946612,0.627433137411976,-3.61012320581155,0.412360564866332,0.915720960905931,0.000152522181564187,0.0257848470084333,0.000306051596539268,"ExM-U_5_CP"
"HSDL1",0,-3.74706411866877,1.12192399061689,-3.33985559628548,0.484276126778515,0.756269777291448,0.000100198793247349,0.0568547189929283,0.000838219626831561,"ExN_7_CP"
"ISLR2",0,-3.2218043004851,0.986669869661036,-3.26533159626322,0.983947481419179,0.783474710114826,7.61875797037821e-05,0.0568547189929283,0.00109335998063324,"ExN_7_CP"
"SSR4",0,-2.26563447419809,0.656180926432855,-3.45275880924273,0.55352881346776,0.617037425518983,0.000151658716729413,0.0568547189929283,0.000554884897727137,"ExN_7_CP"
"PILRB",0,-3.41900555382592,1.15814480598824,-2.95213995361184,0.604787843205854,0.608011074428206,2.3062170931126e-05,0.0946739583778198,0.00315579861259399,"OPC_1_CP"
"HMGN1",0,-3.21709619916019,1.08774613439325,-2.95757998804996,0.918997776435734,0.622401450899943,0.000556434095591206,0.0946739583778198,0.00310064291080492,"OPC_1_CP"
"SURF4",0.616705673482326,-3.81639741973125,1.1367129307369,-3.35739773564216,0.231929638935147,0.848020926476272,6.29591926518146e-05,0.0420937158023628,0.000786798426212389,"OPC_2_CP"
"MT-ND6",0,-2.81374482015221,0.708541454544619,-3.97117882391315,0.790828791480442,0.6678730958161,0.000309959909308662,0.00765241206781882,7.15178697926993e-05,"OPC_2_CP"
"VAPA",0,-3.62144730802415,1.03994490979415,-3.48234533764005,0.817793800937461,0.627330225966926,0.000185687846424047,0.0487101402318374,0.000497042247263647,"PgG2M_2_CP"
"NFIA",0,-4.05317562483027,1.27330466324245,-3.18319389054063,0.834815102656588,0.688025150375056,0.000608971302140163,0.0975922264221694,0.00145660039436074,"PgG2M_3_CP"
"RHNO1",0,-3.61426520067799,0.891865536390303,-4.05247770342849,0.576481646406021,0.589578084306847,7.48516763882761e-05,0.00420627857087575,5.06780550707922e-05,"PgG2M_4_CP"
"HIST1H1C",0.13644809085469,-1.42322062206176,0.422924265143121,-3.3651902701306,0.259615985534555,1,0.000371726534593074,0.0229472675341137,0.000764908917803791,"PgS_1_CP"
"ST8SIA4",0,-2.84396604814547,0.681255034272971,-4.17459821222537,0.576420168375589,1,0.000150804351706836,0.00197068688606691,2.98512421096845e-05,"End_1_MZ"
"BCR",0.303058308010676,-2.67418692022773,0.644147356685931,-4.15151423423693,0.283960802465779,0.543502572550098,2.40675659627697e-05,0.00197068688606691,3.30282718335237e-05,"End_1_MZ"
"MT-ND5",0,-2.21253891834342,0.531322559268573,-4.16421038359304,0.860100927955355,0.633987387713068,0.00153198830316321,0.00197068688606691,3.12431930068928e-05,"End_1_MZ"
"DHX15",0,-5.3284247406837,1.7607339505274,-3.02625205760794,0.718531441932682,0.802707348574808,0.000163616550641159,0.0697700198614189,0.00247605799369281,"End_2_MZ"
"PLRG1",0,-3.86850921713189,1.30751504954558,-2.95867280340397,0.646808474165732,1,0.000148211339988065,0.0697700198614189,0.00308966960382725,"End_2_MZ"
"TRIOBP",0,-3.25773557967537,0.654341670418919,-4.97864606053551,0.813298016194024,0.517684125644117,8.92845401659999e-05,7.1714286705644e-05,6.40306131300393e-07,"End_2_MZ"
"CCDC112",0,-3.20126751134091,1.08290612127894,-2.95618193344418,0.323291599586959,0.606168433433152,0.000333278436588202,0.0697700198614189,0.00311473302952763,"End_2_MZ"
"RIOK3",0,-3.00193036675322,0.718550441340461,-4.17775871260074,0.428996465588559,0.805063993988633,0.000162503418975128,0.00164861601331331,2.94395716663091e-05,"End_2_MZ"
"ANK3",0.000418626782307054,3.16507588582558,0.887213181393943,3.5674355974432,0.12427197888713,0.621777039409076,0.000841182062550391,0.0243332060420882,0.000360491941364269,"ExDp1_1_MZ"
"AGTPBP1",0,-3.06892075728361,0.611817804461817,-5.01606971046418,0.68218396743062,0.873163979233746,0.000209326910418289,7.1197919844357e-05,5.27391998847089e-07,"ExDp1_1_MZ"
"NELFCD",0,5.24766783479608,1.17029433824377,4.48405812393413,0.477654878950851,0.602374262607662,8.16368992380761e-05,0.00142811563300792,7.32366991286115e-06,"ExDp1_2_MZ"
"YTHDC1",0,-3.17321571223628,0.857903712518418,-3.69880170225765,0.902904917828451,0.57124715147147,0.000550436681925046,0.0211204259507093,0.000216619753340608,"ExDp1_2_MZ"
"NUS1",0,-3.09593458283786,0.941600889382074,-3.28794781074343,0.932599830430749,0.501910407141318,3.27232118628969e-05,0.0655983548671581,0.00100920545949474,"ExDp1_2_MZ"
"ING4",0,-3.86861854771379,0.880211681750667,-4.39510021046237,0.351846289036826,0.564139215715214,9.93922835470229e-05,0.00125115480030056,1.10721663743413e-05,"ExM_0_MZ"
"CACNA2D1",0,-1.22701500238069,0.349170081160541,-3.51408974761653,0.749678501582482,0.508070242737975,0.000218495529039921,0.0970780137955131,0.000441263699070514,"ExM_2_MZ"
"KPNA1",0,3.3087858297015,1.15449561312434,2.8660012148051,0.606076428493234,0.510197155209055,8.53997061474126e-05,0.0481015781326351,0.00415692650528945,"ExM_3_MZ"
"HERC3",0,3.08021690611963,0.586521367711017,5.25167040058679,0.759266959005744,0.78280438063563,6.41266102221452e-05,6.10440303841977e-06,1.50726000948636e-07,"ExM_3_MZ"
"CCDC28B",0,2.47415807497136,0.861023797732359,2.87350719165654,0.932243875805728,0.988997334440968,0.000186985064179084,0.0481015781326351,0.0040594183581745,"ExM_3_MZ"
"CRMP1",0,2.45000818718145,0.733551533472774,3.3399264746713,0.964548895387415,0.820861475368551,0.000558532925575801,0.0135756928274091,0.000838005730086984,"ExM_3_MZ"
"HSP90AB1",0,2.2416054246162,0.36524520134898,6.13726180751221,0.63603948072485,0.773063605624383,0.00180924381267251,6.80043303520239e-08,8.39559633975604e-10,"ExM_3_MZ"
"SMPD3",0,2.19272986245723,0.47948374392898,4.57310574179135,0.857148366368322,0.677261693320248,6.76490118438213e-05,0.000129747815021361,4.80547463042079e-06,"ExM_3_MZ"
"CALM3",0,1.66533107649334,0.37149039161654,4.48283754862852,0.956057318637471,0.516234320983111,0.000273300518363569,0.000149155429024064,7.36570019871923e-06,"ExM_3_MZ"
"NGRN",0,-1.0919615845744,0.292935157766396,-3.72765629397477,0.650984601673522,0.556733798638095,0.000101834787555823,0.0556613872887363,0.000193268705863668,"ExM_4_MZ"
"PPP1CB",0,-5.17628096521829,1.44079645005054,-3.59265249788527,0.485840506982116,0.571130747294481,0.000261039188469692,0.005891921589161,0.000327328977175611,"ExM_6_MZ"
"DDX24",0,-3.84087369788978,1.21022206971507,-3.17369331960212,0.401349360121374,0.769825266256003,0.000359344420613189,0.0135461368691504,0.00150512631879449,"ExM_6_MZ"
"HERC1",0,1.91258045134994,0.511053897585831,3.74242415601326,0.631550262155319,0.541227508494958,0.000226806303361024,0.0435585982684705,0.000182253549240462,"ExM-U_0_MZ"
"C4orf48",0,2.47957064076557,0.638202950038923,3.88523845058119,0.523526165504191,0.765740410995377,0.000340798209337887,0.0105296384598356,0.000102229499610054,"ExM-U_2_MZ"
"MAPT",0,2.2725188242081,0.65522196677027,3.46831904218632,0.810565071757617,0.564718090682019,0.000686719615453916,0.0242549391867414,0.000523725113173872,"ExM-U_2_MZ"
"SH3GL3",0,1.62248013222022,0.479022879963669,3.38706187133123,0.74354873055941,1,0.000177075419014877,0.0242549391867414,0.000706454539419653,"ExM-U_2_MZ"
"EEF2",0,0.922341871137738,0.311960303807147,2.95660011828918,0.925681068205084,1,0.000735478274346517,0.0800956916907032,0.00311051229866808,"ExM-U_2_MZ"
"EXOC1",0,-5.41651704129108,1.1639579684599,-4.65353319283342,0.379230606087609,0.566489491912506,0.000116152289571289,0.000502494374902772,3.26295048638164e-06,"ExM-U_5_MZ"
"KAT6A",0,-5.14957167889781,1.76060993282735,-2.92487937440416,0.626564928767275,1,0.000567846612033919,0.0419372803609343,0.00344589767606041,"ExM-U_5_MZ"
"TCF25",0,-5.07670792411034,1.17613757998693,-4.3164235294367,0.539236938128592,0.578010973122922,0.000233024189218219,0.00122104738318591,1.58577582231936e-05,"ExM-U_5_MZ"
"AMN1",0,-5.0294393613235,2.00021504274315,-2.51444932362172,0.953786791773266,1,0.000141189070727443,0.0854423114857403,0.0119218434830839,"ExM-U_5_MZ"
"NEK4",0,-4.94096445255046,1.85155420343389,-2.66854972076268,0.707254361469986,1,0.00013170977331449,0.0617454912663353,0.00761795022117123,"ExM-U_5_MZ"
"RTCA",0.746108133004845,-4.89758905261813,1.561933837706,-3.13559315662895,0.230503847601375,0.81242994650435,5.81457879594526e-05,0.0377315286261117,0.00171506948300508,"ExM-U_5_MZ"
"MICAL1",0,-4.7206766817082,1.19018146186274,-3.96635037006872,0.880315884510075,0.77393494978906,9.1095371040568e-05,0.0028097899223788,7.29815564254235e-05,"ExM-U_5_MZ"
"NAA30",0,-4.67800793633416,1.33393883949528,-3.50691335901441,0.430499459872426,1,8.46303822775518e-05,0.0139627712123081,0.000453336727672342,"ExM-U_5_MZ"
"HERC4",0,-4.54666338134766,1.48170839325243,-3.06852778998403,0.379818788681466,0.789632446740116,0.00013250108669956,0.0383129783398342,0.00215116319811718,"ExM-U_5_MZ"
"ZNF154",1.16302857849049,-4.51593160358058,1.67736694176685,-2.69227411792422,0.111651177005985,1,9.62863704658536e-05,0.0617454912663353,0.00709665899291043,"ExM-U_5_MZ"
"NRXN2",0,-4.44120389773973,1.10125669749462,-4.03285074936984,0.548676586850754,1,0.000412056876702171,0.0028097899223788,5.51042796558724e-05,"ExM-U_5_MZ"
"KIAA1109",0,-4.40896963248787,1.53705592215823,-2.86845102310728,0.382374688961647,1,0.000784683008984088,0.0453735761479007,0.00412487055890006,"ExM-U_5_MZ"
"CDC123",0.635704227439936,-4.23672017497149,1.44024918078533,-2.94165775720929,0.182134683706774,0.526671052201361,8.9063056644104e-05,0.0419372803609343,0.00326460509471359,"ExM-U_5_MZ"
"CAT",0,-4.12738376516948,1.36450801068376,-3.02481460926068,0.508195522485517,0.984765296633297,9.46073793755913e-05,0.0383129783398342,0.00248785573635287,"ExM-U_5_MZ"
"AP1G1",0.841552263962035,-4.12538570736676,1.64611745387149,-2.50613083389906,0.218243952643035,1,0.000115307367744846,0.0854423114857403,0.0122060444979629,"ExM-U_5_MZ"
"SEC61A1",0,-3.88054989000997,1.33056365911953,-2.91647067272063,0.639219974924532,1,0.000105999494508304,0.0419372803609343,0.00354016003046848,"ExM-U_5_MZ"
"STMN3",0,-3.74243284111042,1.33320100860453,-2.80710321771182,0.652156933426957,0.621019211886455,6.73865054227853e-05,0.0503022450271693,0.0049989221267833,"ExM-U_5_MZ"
"CHD2",0,-3.39767297496156,1.12210266500336,-3.02795196993083,0.575286099890612,1,0.000497703064646656,0.0383129783398342,0.00246217217219636,"ExM-U_5_MZ"
"ZNF532",0,-3.25952947542783,1.16713974633544,-2.79274995617451,0.560358411328472,1,0.000303170087202565,0.0503022450271693,0.00522620727555005,"ExM-U_5_MZ"
"USP24",0,-2.94590132835994,1.17038384220619,-2.51703861769561,0.499565508914901,0.863791053553029,0.000113799573125183,0.0854423114857403,0.0118345856938263,"ExM-U_5_MZ"
"UBXN4",0,-2.72657964819058,0.815570431748493,-3.34315657121739,0.962576350493703,0.622880792188285,0.000359486969985192,0.0212599952597092,0.000828311503625035,"ExM-U_5_MZ"
"BBS9",0,-2.18705137312738,0.818340028262127,-2.67254600483363,0.40061001655991,1,5.41125541125541e-05,0.0617454912663353,0.00752780517384806,"ExM-U_5_MZ"
"PDCD6",0,-4.49486725674445,1.84118964459269,-2.44128423703948,0.389164232739024,0.618227977063484,7.26618140420432e-05,0.0292702615806913,0.0146351307903457,"ExN_0_MZ"
"ATF4",0,-4.15466625375871,1.62539586382226,-2.5560950081346,0.658891764375547,0.61292495149693,0.000253859657657357,0.031756263707204,0.0105854212357347,"ExN_4_MZ"
"MTSS1",0,-3.00414821152821,1.04944249407598,-2.86261346237301,0.432539820099292,0.526406288702784,0.000450983522258097,0.0967278593109927,0.00420162794943516,"OPC_2_MZ"
"PID1",0,-2.65766665397197,0.885365794190179,-3.00177245542094,0.964306663524987,1,0.000343938702670768,0.0967278593109927,0.00268412725929378,"OPC_2_MZ"
"RUFY3",0,-2.22794222579904,0.726952575377046,-3.0647696992386,0.54777766055818,0.609479558561675,0.000373809982603452,0.0967278593109927,0.00217837668409855,"OPC_2_MZ"
"AKAP11",0,-2.22112095317928,0.609660191425001,-3.64321138959016,0.452737278889081,0.611371822965592,0.000153679346059038,0.0301568433353498,0.000269257529779909,"OPC_2_MZ"
"NDUFB6",0,-2.18935080519843,0.783167909836986,-2.79550627355778,0.591128160275024,0.569301140102747,0.000148402546462879,0.0967278593109927,0.00518184960594604,"OPC_2_MZ"
"PDGFRA",0,-1.66212589311754,0.585815535940197,-2.837285444214,0.508388671015749,0.967454212968676,0.00179139843510426,0.0967278593109927,0.00454989151408427,"OPC_2_MZ"
