"gene","tau","log_fc_est","sd_est","Z_est","p_cross","ct_prop","expr","q_val","p","cell_type","cell_type_long"
"MTPN",0,-0.46203004955679,0.0815918649103742,-5.66269750132951,0.895341619573638,0.540510937319239,0.000120256436484327,4.95877866549439e-06,1.49011712819531e-08,"ExN","Newly born excit. (ExN)"
"ALKBH7",0.114256858820682,-0.460142612530958,0.113335959143457,-4.0599878097694,0.041635547454,0.93706747797494,8.54664543696055e-05,0.00341815017860205,4.9075278023335e-05,"ExN","Newly born excit. (ExN)"
"ZNF493",0.154868069364939,0.459957092823857,0.132331046766837,3.47580635128116,0.00103551237665919,0.639186261188722,4.82945694411456e-05,0.0208960702459028,0.000509319909165578,"ExN","Newly born excit. (ExN)"
"SMURF2",0.000211174616918536,0.458626966737958,0.0757759407067442,6.05240875217718,0.436530826402118,0.75172210055186,8.00305920063931e-05,6.10534302175898e-07,1.42695830224751e-09,"ExN","Newly born excit. (ExN)"
"KIF21A",0.203916340119806,0.456254958489636,0.15944765413636,2.86147175360413,2.02951648654047e-15,0.744793075748669,0.000446317501674167,0.0880403607176264,0.004216790770245,"ExN","Newly born excit. (ExN)"
"TSR3",0,-0.452211246059785,0.153437681188028,-2.94719812342333,0.836184207581569,0.632331576121047,3.9470441078726e-05,0.0762221979305774,0.00320667677437488,"ExN","Newly born excit. (ExN)"
"TMEM35A",0.11232624960299,-0.451933213402684,0.108061406828487,-4.18218887451634,0.0262776004232361,0.53246853900316,0.000128225545628664,0.00210903488788867,2.88715961280251e-05,"ExN","Newly born excit. (ExN)"
"MACF1",0.0446310113192837,0.44588081356793,0.0585895733587221,7.61024168648521,0.0308411308632631,0.591551903458449,0.000545029521036808,4.09691799871801e-11,2.7358383964728e-14,"ExN","Newly born excit. (ExN)"
"SRSF7",0,0.445543320114142,0.148200941633846,3.00634608122078,0.548571294304162,0.703863972141353,0.000223881861975716,0.0671103041646126,0.00264407876174434,"ExN","Newly born excit. (ExN)"
"PRPF3",0.109554572896741,0.442053067058662,0.135866939572385,3.25357344803628,0.249979057309386,0.685671209131206,7.10452343095682e-05,0.0375076883915976,0.00113963260221549,"ExN","Newly born excit. (ExN)"
"PSMB7",0.0623336415654839,0.438598129592055,0.145270678082097,3.01917864900574,0.272349355526443,0.895318372771102,0.00023415998949225,0.0658516836456789,0.00253461023217341,"ExN","Newly born excit. (ExN)"
"BACH1",0.202006256447682,0.437976817714077,0.150594630857319,2.90831628737839,5.92963305407974e-31,0.538675732487037,6.91561380161902e-05,0.0824488584583041,0.00363380611569153,"ExN","Newly born excit. (ExN)"
"ZFP30",0.12624820505223,0.435967732267474,0.145324609534006,2.99995805022587,0.115093424554958,0.981341655797472,7.61174509905777e-05,0.0679580076523565,0.00270016791673804,"ExN","Newly born excit. (ExN)"
"DUSP12",0.00105068145520008,-0.434016492731219,0.114071111874828,-3.80478883389401,0.2516528905773,0.745791304914963,5.41589689058655e-05,0.00830472591958358,0.000141925215853387,"ExN","Newly born excit. (ExN)"
"ZNF263",0.106627729895387,0.429301924862275,0.134359500393551,3.19517357242927,0.260569958265402,0.828241306775232,2.65503165117116e-05,0.0427083233899915,0.00139746767686783,"ExN","Newly born excit. (ExN)"
"TTLL7",0.184619317632083,-0.424824762466721,0.148468920006619,-2.86137167595602,5.33175683183799e-06,0.526646337497166,0.000290943675263395,0.0880403607176264,0.0042181222459786,"ExN","Newly born excit. (ExN)"
"ARHGEF10L",0.1283831913258,0.423635036816367,0.148110884306503,2.86025594135059,0.0825056770127008,0.636140435767391,2.04559643184667e-05,0.0880403607176264,0.00423299230161542,"ExN","Newly born excit. (ExN)"
"VEZF1",0.0851765782651424,0.420670991350003,0.0956510314693739,4.39797652871831,0.108628131559902,0.873034677791552,0.000199657868479465,0.000991660762201722,1.0926479182857e-05,"ExN","Newly born excit. (ExN)"
"WDR33",0.132557001513366,-0.420257739393722,0.112171794959018,-3.74655446627437,0.000175322697024903,0.754058482035103,7.76894740393612e-05,0.00958828344736336,0.000179280091169398,"ExN","Newly born excit. (ExN)"
"CYTH1",0.0221145519872136,0.419651431852659,0.0730268440142224,5.74653659921178,0.337652313138295,0.58692603634413,0.000106882392585414,3.41017894059158e-06,9.10899216184729e-09,"ExN","Newly born excit. (ExN)"
"C9orf16",0.0828262963838986,-0.41706221611675,0.0769435896969531,-5.42036338256864,0.00590824439453841,0.555205733544645,7.50923370520669e-05,1.52721298201994e-05,5.94780111920303e-08,"ExN","Newly born excit. (ExN)"
"TRO",0.000296825693102619,0.416621981645552,0.0933659524179576,4.46224743448792,0.461168348099305,0.669688422517446,5.35278054058081e-05,0.000837613672397,8.11044958247512e-06,"ExN","Newly born excit. (ExN)"
"GGT7",0.126167432672055,0.415139168770949,0.129495121266685,3.20582864211542,0.0484106546530204,0.57814981115143,3.48841477672292e-05,0.0415823829054293,0.00134674161663661,"ExN","Newly born excit. (ExN)"
"CACNB1",0.125030299683658,0.414776328249331,0.116092433505518,3.57281104138124,0.00474922058380516,0.761032617651969,1.39061694829741e-05,0.0156533432423618,0.000353169608505724,"ExN","Newly born excit. (ExN)"
"PCDHGB6",0,0.407489468117706,0.145382378749326,2.80288073164848,0.86862227228413,0.627261390318406,1.54329505757093e-05,0.0966190733382576,0.00506483957065324,"ExN","Newly born excit. (ExN)"
"NDUFB11",0.180356542939422,-0.40645527683199,0.136131798510795,-2.98574823280365,2.13405820874133e-11,0.958008260332121,0.000266467251866692,0.0706034907997821,0.0028288543893068,"ExN","Newly born excit. (ExN)"
"UFC1",0.123160803194475,-0.40526144946777,0.112963780534185,-3.58753440750092,0.0080467069578948,0.662737643584588,6.77338069577928e-05,0.0153813843097316,0.000333819692865627,"ExN","Newly born excit. (ExN)"
"TIMM17A",0,0.400447457625858,0.130453109455031,3.06966586920566,0.880914656123265,0.606818596439271,5.48185386855591e-05,0.058882901228622,0.00214298371750244,"ExN","Newly born excit. (ExN)"
"PIP5K1A",0.112061873762833,0.900913093022762,0.273710410139681,3.29148274836534,0.446609115055252,0.581770034377384,2.13315329479724e-05,0.0957922476446238,0.000996607291786281,"InCGE","Interneurons (InCGE)"
"ZBTB37",0,-0.874777236343516,0.126110265452554,-6.93660609788053,0.325616231356781,0.801886903768781,4.72874578183229e-05,1.17557581465855e-08,4.01631641495918e-12,"InCGE","Interneurons (InCGE)"
"PFDN5",0.00127800503650247,-0.815579735815803,0.122480011814969,-6.6588802836491,0.379833808286123,0.860103195149504,0.000362486580167396,4.03811207854558e-08,2.7592156327609e-11,"InCGE","Interneurons (InCGE)"
"DLGAP1",0.0555809786842372,-0.784624733502537,0.133924813300438,-5.85869574253102,0.0898601533337553,0.51427882904145,5.99197786058251e-05,4.55164610810001e-06,4.66516512617015e-09,"InCGE","Interneurons (InCGE)"
"DPH7",0,-0.755859171603033,0.227741268292714,-3.31893809703182,0.424689784872815,0.911565751944279,2.79832365050378e-05,0.0944589503802086,0.000903604581703397,"InCGE","Interneurons (InCGE)"
"SCAF4",0.0275646723921582,0.751040783089432,0.16595113042911,4.52567440274388,0.574958393419591,0.59505994477596,3.4509944179446e-05,0.00289495180288955,6.02032091990624e-06,"InCGE","Interneurons (InCGE)"
"GABPA",0.197778749100493,0.743338727809142,0.187458449745921,3.96535194234592,0.0184134407759407,0.521415816556461,2.88586232564583e-05,0.0143008794313509,7.32877319679752e-05,"InCGE","Interneurons (InCGE)"
"ZNF589",0.00053701177529419,0.666162666592585,0.184354729251626,3.61348292662099,0.138498273144643,0.614985357831116,1.08380596994111e-05,0.0442139825323815,0.000302111257481254,"InCGE","Interneurons (InCGE)"
"ZNF322",0,0.595338258767639,0.18212671281387,3.26881350664943,0.468776054722538,0.801785213168454,2.5883186690692e-05,0.0957922476446238,0.00107999459250857,"InCGE","Interneurons (InCGE)"
"SF3B5",0.173484356077302,-0.590190174734028,0.162915821104769,-3.6226694911017,0.00969243746404365,0.873677210440205,0.000135290304807217,0.0442139825323815,0.000291578283159357,"InCGE","Interneurons (InCGE)"
"TOMM22",0,0.584304516673754,0.159241032476786,3.66930876788263,0.871051130816483,0.635136762415202,6.73491803662278e-05,0.039548191212839,0.000243207188872942,"InCGE","Interneurons (InCGE)"
"RNF11",0,-0.56181444580216,0.124957859930005,-4.49603127099695,0.821370150515806,0.660525454636967,0.000107498671844135,0.00289495180288955,6.92335586615198e-06,"InCGE","Interneurons (InCGE)"
"CAMLG",0.163152995049794,-0.547614997166429,0.152152060526753,-3.59912968165253,0.00854692037012082,0.798278762522122,0.000239853633514939,0.0445021009518985,0.000319283949432821,"InCGE","Interneurons (InCGE)"
"CLPTM1",0,-0.534860019291309,0.153164262611947,-3.49206799399685,0.861054967785566,0.541769857848368,2.19414627580685e-05,0.0609956539314652,0.000479296221531842,"InCGE","Interneurons (InCGE)"
"GRINA",0.081527250317711,-0.533877745120422,0.150638700827607,-3.54409419483376,0.505378158885824,0.701837777012053,6.51724275707678e-05,0.0524151814579037,0.000393964466031391,"InCGE","Interneurons (InCGE)"
"DYRK1A",0.108232877326344,0.513651150105666,0.122045823700267,4.20867453332236,0.125275300134926,0.521708972994681,3.48463575275686e-05,0.00683515899454309,2.56873074615558e-05,"InCGE","Interneurons (InCGE)"
"RNF103",0.0670024693520733,0.509576543588314,0.116412908194088,4.37731993378886,0.300597477956914,1,2.1353461722775e-05,0.00351671875669105,1.20147548913257e-05,"InCGE","Interneurons (InCGE)"
"TRIM23",0,-0.509053971689391,0.11555719839774,-4.40521212652857,0.957658635822336,0.526007771836591,5.56218419570289e-05,0.00343696180821975,1.05680410912121e-05,"InCGE","Interneurons (InCGE)"
"CHAMP1",0.00294759447893843,-0.508300004987133,0.136186686186184,-3.73237663109172,0.38724335039432,0.651953988261211,4.69131510963769e-05,0.0326587090298937,0.000189681603521761,"InCGE","Interneurons (InCGE)"
"SMYD2",0,0.475470180774596,0.142410437370855,3.33873127245872,0.737153805835509,0.560870056683923,1.9705886006142e-05,0.0912377761599713,0.000841619390611283,"InCGE","Interneurons (InCGE)"
"GABPB1",0.109126224449553,-0.464277426645119,0.111631045566822,-4.15903500937114,0.0500139280977598,0.788279568961238,8.47771809471905e-05,0.00779545269860291,3.19594917605859e-05,"InCGE","Interneurons (InCGE)"
"SUGT1",0.125714291435486,-0.418727706802055,0.128860845923004,-3.24945644895309,0.0521427322469912,0.943240679704584,0.000171620640389835,0.0995401949687615,0.00115625781651448,"InCGE","Interneurons (InCGE)"
"ZNF627",0.0925083850085172,0.409261537266586,0.12180289836562,3.36003118774801,0.134379131486452,0.564319575599302,2.58185380330712e-05,0.0877353325405503,0.000779336742758561,"InCGE","Interneurons (InCGE)"
"NIPBL",0.0571877934208469,0.405868856268279,0.0890912062016059,4.55565564293553,0.362600550934024,0.740186484117035,0.000457753035986427,0.00289495180288955,5.22224299773182e-06,"InCGE","Interneurons (InCGE)"
"SFPQ",0.000800779145069336,0.40158159883684,0.0774003889635071,5.1883666763765,0.0787588382020581,0.776606138694125,0.00106753752647191,0.000155238248324713,2.12146564160865e-07,"InCGE","Interneurons (InCGE)"
"UQCRH",0.240591805955045,-1.07750110777558,0.262635726073809,-4.10264484532757,0.00920116487462137,0.72945144584533,0.000243357848217975,0.00955812267800253,4.08453986440686e-05,"InMGE","Interneuron (InMGE)"
"ARL4D",0.393925849127802,1.05237052950406,0.336217935290781,3.13002496013161,9.16135613083295e-08,1,0.00017480888585415,0.0808795925258162,0.00174791450605731,"InMGE","Interneuron (InMGE)"
"SHANK1",0,-0.945560469421167,0.298080084830757,-3.17216921740356,0.953977886864269,0.50731664055107,3.12253309763357e-06,0.0776698056470361,0.00151304816195525,"InMGE","Interneuron (InMGE)"
"SHTN1",0.158006998932097,0.927447435570784,0.193134882562276,4.80207108765933,0.0642467369003144,0.914680343776428,0.000529208941546594,0.000690944852581488,1.57032921041247e-06,"InMGE","Interneuron (InMGE)"
"FAN1",0,-0.836743844652288,0.268821638248683,-3.11263576140485,0.823737879445772,0.777875551014131,6.81678511695688e-05,0.0812045868234889,0.00185424708447568,"InMGE","Interneuron (InMGE)"
"PCNT",0,0.819394370090306,0.24109416505073,3.39864869777288,0.747378655059971,0.553656078168427,0.000142399054308507,0.0485061602616494,0.000677196393263287,"InMGE","Interneuron (InMGE)"
"CWC22",0.0269074824588685,-0.745501816754576,0.227097206869081,-3.28274322274845,0.408271990932741,1,0.000144712791276264,0.0597416904517195,0.00102802259543543,"InMGE","Interneuron (InMGE)"
"C1QBP",0.00175634888372541,-0.741035052976911,0.213450877358999,-3.4716889531945,0.326406159976745,0.509964281174856,7.20945697978156e-05,0.040845160432035,0.000517195213262781,"InMGE","Interneuron (InMGE)"
"GPRASP2",0.240643787464906,0.740491879339088,0.237106354345058,3.12303683882491,0.00932290116689177,0.661538668343402,1.76989400925071e-05,0.0808795925258162,0.00178995342371787,"InMGE","Interneuron (InMGE)"
"JPH3",0.175912704289759,0.733056644729198,0.224334792551214,3.26769038539506,0.128906411556365,0.55019921826314,2.62300167015081e-05,0.0618446384884927,0.00108428911635669,"InMGE","Interneuron (InMGE)"
"DAB2IP",0.134884323539687,0.716025874631967,0.203401163617416,3.52026439720257,0.24676203324287,0.838015100150249,1.94727148600642e-05,0.0379382795650322,0.000431116813239002,"InMGE","Interneuron (InMGE)"
"UBE2G2",0.144362554782463,0.702693142554004,0.18882072088195,3.72148321048581,0.19691928413556,0.587693678474434,9.91934386094521e-05,0.0225930589434695,0.000198056036192752,"InMGE","Interneuron (InMGE)"
"UBB",0.048263424741536,-0.702150482166947,0.0842182174998633,-8.33727550892521,0.346447157112862,0.60310025899135,0.00114486062909644,2.34147119807272e-13,7.60217921452182e-17,"InMGE","Interneuron (InMGE)"
"GABRA2",0.154471330502783,-0.679806970265431,0.180847230354098,-3.75901233839396,0.117034036925464,1,9.95265728072822e-05,0.0218917963588617,0.000170585426172949,"InMGE","Interneuron (InMGE)"
"USP16",0.00168257174722995,0.671230294092371,0.136377592668375,4.92185175701541,0.41286177725177,0.721698145659055,0.000172762871174496,0.000526351949931781,8.57291440964962e-07,"InMGE","Interneuron (InMGE)"
"ARL14EP",0.0943919488424665,-0.670433364776347,0.15420610901701,-4.34764464942431,0.31244530174722,0.927107958295473,0.000122868986437843,0.00423830530900479,1.37607315227428e-05,"InMGE","Interneuron (InMGE)"
"TIMM21",0,-0.662739511943201,0.197345605721564,-3.35826840187292,0.364410533009171,0.827694734009984,7.4534931331906e-05,0.0525156172815813,0.000784324154205435,"InMGE","Interneuron (InMGE)"
"POU3F3",0.130806517788934,0.640509256897231,0.122306915068322,5.23690141754809,1.3820215442597e-06,0.619030908548253,0.000330626641994521,0.000125737039298158,1.63294856231374e-07,"InMGE","Interneuron (InMGE)"
"CCDC106",0,-0.625617053950856,0.155248370974426,-4.02978176211533,0.744773357003576,0.558131104307654,1.67639175070083e-05,0.0106130146948138,5.58286606119556e-05,"InMGE","Interneuron (InMGE)"
"PIAS1",0.146054627324139,-0.621662296663331,0.203754663720615,-3.05103346010153,0.224583237925241,0.858039485979537,0.000101236760737084,0.0900525498277269,0.00228055158654633,"InMGE","Interneuron (InMGE)"
"NCBP1",0.00240362752250777,-0.615505507825843,0.158085043108429,-3.89350880844352,0.275427856650669,1,5.32784248852262e-05,0.0138326458254484,9.88046130389173e-05,"InMGE","Interneuron (InMGE)"
"RBM26",0.192292003157642,-0.612830159773554,0.195322526604977,-3.13752934915157,0.0199903816100256,0.850767763249632,0.000221579599004141,0.0808795925258162,0.0017037821571817,"InMGE","Interneuron (InMGE)"
"PCBP1",0.0923976886472162,-0.606618241053878,0.151877525284937,-3.99412776785639,0.480911175350243,0.655645693304061,0.000241715821035124,0.0111107310319981,6.49328436934956e-05,"InMGE","Interneuron (InMGE)"
"TNPO3",0.000976665619543319,-0.555247647833703,0.14137027955737,-3.92761229285379,0.225895982016921,0.732891455023723,7.65913585506809e-05,0.0125830271701083,8.57933670689204e-05,"InMGE","Interneuron (InMGE)"
"TBCC",0.11248496728741,-0.527152227202494,0.16895508065937,-3.12007324754728,0.399953540723218,0.966517891509061,9.79601469502631e-05,0.0808795925258162,0.00180806073843828,"InMGE","Interneuron (InMGE)"
"FBXO21",0.106601104729758,-0.523764636780536,0.150433920429083,-3.48169239548235,0.425410465856342,1,0.000199385713989403,0.0403849356743977,0.000498255699878932,"InMGE","Interneuron (InMGE)"
"ZNF714",0,-0.513467964524299,0.149275278027242,-3.43973879204962,0.667354877962571,1,0.000114173589392292,0.0437416991514726,0.000582275865328044,"InMGE","Interneuron (InMGE)"
"RAB4A",0.00244392530335357,-0.51327452129001,0.166847960211745,-3.07630084682258,0.395659976462855,0.505288855029053,5.15560649883462e-05,0.0873771803780315,0.00209586259559953,"InMGE","Interneuron (InMGE)"
"EIF4G2",0.210013166936887,-0.510978253401136,0.161633524494378,-3.16133831146464,7.10820895399497e-09,1,0.000877667568925804,0.0780163901351883,0.00157045980142262,"InMGE","Interneuron (InMGE)"
"OBSCN",0.12102954805674,0.507656478293843,0.126212238027449,4.0222444845914,0.0579202575550757,1,2.38348014094445e-05,0.0106130146948138,5.76461755289021e-05,"InMGE","Interneuron (InMGE)"
"SOX4",0.174046480390334,0.500853702345555,0.124638042608174,4.01846572575031,1.0230326778256e-47,0.803768855726697,0.00387237685157547,0.0106130146948138,5.85783278609854e-05,"InMGE","Interneuron (InMGE)"
"CEP89",0,-0.500016166270574,0.13807918017236,-3.62122780310848,0.711681935521932,0.831778252728674,0.000140091237369351,0.0282212884065847,0.000293208191237244,"InMGE","Interneuron (InMGE)"
"ARPP19",0.10993856008234,-0.489432532352417,0.144383685248527,-3.38980495968058,0.258031231877686,0.538356081130546,0.000130298196518903,0.0489596565277502,0.000699423664682145,"InMGE","Interneuron (InMGE)"
"RNF115",0,-0.483546928604471,0.129479566541867,-3.73454238007598,0.726863782626626,0.906873045193126,8.39317717311076e-05,0.0225930589434695,0.000188056822959749,"InMGE","Interneuron (InMGE)"
"NDUFV3",0.02179232460569,0.480365534384416,0.103794255622673,4.62805510288263,0.365142576226564,0.611705024304194,7.62772490368616e-05,0.00142109589161843,3.69115816004787e-06,"InMGE","Interneuron (InMGE)"
"MIEN1",0,0.48015037468197,0.149095314877558,3.22042563896985,0.946570072505011,0.627652693620122,7.49344522883614e-05,0.0716802212165424,0.0012800039502954,"InMGE","Interneuron (InMGE)"
"MORC3",0.136971410929551,0.478904039511396,0.137207901694671,3.49035320558362,0.0420762880503282,0.778903397365944,8.23046561272465e-05,0.0403849356743977,0.000482382540998693,"InMGE","Interneuron (InMGE)"
"NUP88",0.00128328347595998,-0.474498479321917,0.150577479151256,-3.15119154601652,0.49193518786675,0.721370920857157,4.91030025919459e-05,0.0794961754125996,0.00162605813343954,"InMGE","Interneuron (InMGE)"
"ACTR10",0.104917180699137,-0.473522152203369,0.122539854011382,-3.86422977262064,0.0868050383027924,0.808445909888283,8.7254140926752e-05,0.0149233075671759,0.000111440283780859,"InMGE","Interneuron (InMGE)"
"RAD23B",0.0960254621523597,-0.472460874073622,0.143920943503303,-3.28278055002314,0.0421893649679332,0.700269021265094,0.000126514935557821,0.0597416904517195,0.00102788649060375,"InMGE","Interneuron (InMGE)"
"PAXBP1",0.159033779039374,0.461477555984481,0.144648213961785,3.19034396170561,0.0148097080559125,0.841991504846828,0.000244539320396793,0.0757284127399463,0.00142103554956175,"InMGE","Interneuron (InMGE)"
"LSM7",0.171403974516667,-0.458167454238133,0.143656558725768,-3.1893250005574,0.000418976446076411,0.984313235018701,0.000279791121982917,0.0757284127399463,0.00142605452562237,"InMGE","Interneuron (InMGE)"
"SPATA7",0,-0.456250445947828,0.132218396342875,-3.45073347255444,0.447437389846785,0.759498521386768,5.25070665527044e-05,0.0430480340725273,0.00055906537756529,"InMGE","Interneuron (InMGE)"
"VKORC1L1",0.00249596401177653,-0.449920040866781,0.132181786517659,-3.40379754820967,0.323614104491084,0.978828270030225,3.86847399898696e-05,0.0485061602616494,0.000664559890028994,"InMGE","Interneuron (InMGE)"
"ZNF568",0.120410271259077,-0.442035353695567,0.145206540109393,-3.04418350139433,0.140885992102929,1,7.78950399328204e-05,0.0903451133018716,0.00233312781189192,"InMGE","Interneuron (InMGE)"
"DDX17",0.0671723042762663,-0.439948608061304,0.083885115703937,-5.24465638950839,0.154516295653534,0.999177104002315,0.000809596811820898,0.000125737039298158,1.56573849559538e-07,"InMGE","Interneuron (InMGE)"
"BTG1",0.163667077580698,-0.436917583953812,0.138023392061877,-3.16553286676174,0.000604761591026645,0.638005534331696,0.000538772442630152,0.0780163901351883,0.00154799172462452,"InMGE","Interneuron (InMGE)"
"ZNF24",0,-0.435795976938884,0.132235917938431,-3.29559459890308,0.571072862090395,0.700768889013802,0.000143813924563656,0.0597416904517195,0.000982136307717688,"InMGE","Interneuron (InMGE)"
"BRAF",0.0745245817200387,-0.43270431106817,0.141330687114716,-3.06164443053297,0.335043946564876,0.977648658589113,5.66976773827803e-05,0.0880499065494564,0.00220124766373641,"InMGE","Interneuron (InMGE)"
"ACBD5",0.00160010968767045,0.430127974177514,0.117771654483533,3.65221984919686,0.476067786738087,0.705416773442571,0.00016080300173693,0.0276120042342199,0.000259983156750772,"InMGE","Interneuron (InMGE)"
"FAM104B",0.00226975133212238,-0.411431776964214,0.137430326097478,-2.99374809510668,0.438979730495553,0.619079752154195,2.90174815768893e-05,0.0998548184047685,0.00275573362480692,"InMGE","Interneuron (InMGE)"
"R3HDM2",0.0873219708296769,0.409634467878303,0.122545713732186,3.34270743057997,0.275318669073263,0.69141918220971,0.000104235889183644,0.0533878259685863,0.000829653217239759,"InMGE","Interneuron (InMGE)"
"PRMT2",0.162302941838673,0.408439916259663,0.131338164997335,3.10983419227726,2.82296877431323e-09,0.811706222264599,0.000444319604707873,0.0812045868234889,0.00187192391703497,"InMGE","Interneuron (InMGE)"
"TTLL7",0.000560034394333914,-0.407317861376323,0.116847626998161,-3.48588903207024,0.518778083268776,0.512256670074059,0.000282994160707208,0.0403849356743977,0.000490504430489634,"InMGE","Interneuron (InMGE)"
"MYO18A",0,0.404838948640283,0.108740397747794,3.72298572586833,0.880458962856113,0.627649367246554,4.60603237805402e-05,0.0225930589434695,0.000196880656729598,"InMGE","Interneuron (InMGE)"
"RAB11B",0.0300930564818756,-0.401935264275335,0.0634456348506461,-6.33511297067968,0.320081407264509,0.633631584512207,0.000113518398226401,3.65237848762057e-07,2.37167434261076e-10,"InMGE","Interneuron (InMGE)"
"SMNDC1",0.1065145310272,-0.400202081045908,0.133559987762922,-2.99642196550882,0.234508224112399,0.830133306907536,9.77184497271192e-05,0.0998548184047685,0.00273168143263609,"InMGE","Interneuron (InMGE)"
"ERH",0,-1.04348110967399,0.237782050359237,-4.38839310241255,0.74275654175282,0.674051174612436,0.000327000686141594,0.00678878928744598,1.14191237732104e-05,"IP","Intermediate progenitors (IP)"
"ZNF117",0.0732626521268726,0.740420456558323,0.167749502370462,4.41384591963295,0.343243005306557,0.903215903946857,9.0279378484424e-05,0.00678878928744598,1.01550246830591e-05,"IP","Intermediate progenitors (IP)"
"ZNF768",0.142967333634517,-0.705996868764187,0.205620829797971,-3.43348905584056,0.232721947736453,0.591526864226806,1.48555830908065e-05,0.0785692223459299,0.000595866258311494,"IP","Intermediate progenitors (IP)"
"PDE9A",0.00254081293635575,0.670980335206164,0.191679016892913,3.50054140553646,0.0819868245279541,0.830145006261022,6.62877712395696e-05,0.0756285734976434,0.000464314102369064,"IP","Intermediate progenitors (IP)"
"EIF3A",0.18453612524506,-0.662237719338697,0.196127296839935,-3.3765708802848,0.0838301520934873,0.690839361537155,0.000535494725940032,0.0812928098900113,0.000733954585500283,"IP","Intermediate progenitors (IP)"
"CLIP3",0.229564331507648,-0.657118525583995,0.194032115282,-3.38664825989739,0.000235129629656203,0.849065208403561,6.97770586772393e-05,0.0812928098900113,0.000707520356878515,"IP","Intermediate progenitors (IP)"
"PAXBP1",0.0957666587196421,0.635213861252703,0.161002684732098,3.94536191933491,0.332749279069378,0.862556443998706,0.000250511989022608,0.027579079998763,7.96795377356822e-05,"IP","Intermediate progenitors (IP)"
"UBA52",0.181347430226631,-0.621963645157868,0.143305364648212,-4.34012813605878,3.13713458424731e-07,0.84280198247838,0.000680117767108272,0.00678878928744598,1.42399655997126e-05,"IP","Intermediate progenitors (IP)"
"SMDT1",0.0752584967822312,-0.62029204809757,0.143155903284123,-4.33298267041401,0.529972982515829,0.876489896048668,0.000138361412996948,0.00678878928744598,1.47102693119089e-05,"IP","Intermediate progenitors (IP)"
"LSM2",0,-0.610238085548582,0.158839212426291,-3.84186043375001,0.835190500334724,0.616376157704575,7.02662282692981e-05,0.0281757897248055,0.000122105264246178,"IP","Intermediate progenitors (IP)"
"CLIP1",0,0.595980529473304,0.154850058073267,3.84875883734778,0.752748728347365,0.640700889866854,0.000259865687226149,0.0281757897248055,0.000118717811665378,"IP","Intermediate progenitors (IP)"
"EIF3L",0.194854509748533,-0.584848205661515,0.169674886329787,-3.446875482355,0.00604763484922193,0.653592984287136,4.55609899909973e-05,0.0785163650735991,0.000567109895800644,"IP","Intermediate progenitors (IP)"
"KLF13",0.103105196339161,-0.572257129050876,0.165392943320518,-3.45998515754017,0.193441447199798,0.712298166283266,8.91862850842979e-05,0.0785163650735991,0.000540205163298221,"IP","Intermediate progenitors (IP)"
"DVL3",0.000628334628459753,-0.546337580131286,0.111441100307425,-4.90247833720362,0.382055174941831,0.563305713191459,3.10615716833428e-05,0.00131022232156129,9.4635053922809e-07,"IP","Intermediate progenitors (IP)"
"CBLN2",0,0.543010733001653,0.13988596887473,3.88180985819906,0.389769649767209,1,3.42248929227379e-05,0.0281757897248055,0.000103681933490441,"IP","Intermediate progenitors (IP)"
"TSPAN3",0.000878731590243894,-0.537571381704098,0.143763583853397,-3.73927365536662,0.0367251651126696,0.502471275742237,0.000140275814861581,0.0393097327340481,0.000184552735840601,"IP","Intermediate progenitors (IP)"
"JAM2",0.012605557163118,0.498756822493256,0.146009036824054,3.41593118715162,0.2296390709104,0.529476950358186,7.62379341907654e-05,0.0800043487560259,0.000635643074262394,"IP","Intermediate progenitors (IP)"
"COX7A2L",0.107036023208095,-0.497602950308002,0.134288435815034,-3.70547878741687,0.180974587852157,0.67022819521819,0.00011668547200826,0.0417311616193898,0.000210991788613744,"IP","Intermediate progenitors (IP)"
"COX7C",0.0968168015273917,-0.492212166161787,0.0999740808544705,-4.92339776424938,0.0820735978676466,1,0.000780994992491145,0.00131022232156129,8.50543213441349e-07,"IP","Intermediate progenitors (IP)"
"PSIP1",0,-0.488779247718052,0.141212839064397,-3.46129467374531,0.787242228866435,0.566265753133693,0.000557742241403723,0.0785163650735991,0.000537584026391105,"IP","Intermediate progenitors (IP)"
"METTL9",0.108422216701522,-0.47591764561204,0.13985820430171,-3.40285825910765,0.235746893271511,0.580142030836129,0.000150850134638472,0.0802827792631553,0.00066684865404571,"IP","Intermediate progenitors (IP)"
"GABPA",0.00123093675124119,0.471243622263255,0.130555097261796,3.6095382880248,0.687457095317833,0.858942489719561,4.753959684899e-05,0.0566246650261263,0.00030674249743297,"IP","Intermediate progenitors (IP)"
"PRDX2",0.109830584637806,-0.410247868121371,0.103675039845718,-3.9570553214339,0.0238770787800504,1,0.000430808866185437,0.027579079998763,7.58793626055617e-05,"IP","Intermediate progenitors (IP)"
"PFDN5",0.195977702722347,-1.08464661294509,0.269116832558612,-4.03039305506414,0.157283393768997,0.651713440508564,0.00027466166575281,0.068128957966952,5.56836599648157e-05,"OPC","Oligodendrocyte precursors (OPC)"
"HNRNPA3",0.00104138127501017,0.902431930302432,0.207943540924416,4.33979303367951,0.184684701377185,0.727689167227073,0.00101813999701163,0.0348983732467454,1.42616972810565e-05,"OPC","Oligodendrocyte precursors (OPC)"
